episode,agent,avg_reward,avg_reward_10s,avg_progress,avg_progress_10s,wrong_way_count,wrong_way_percentage,right_way_percentage,collision_occurred,collision_count,opponent_collision_count,most_frequent_rank
221,A,-51.98,-103.76,0.13,0.25,0,0.00,100.00,Yes,710,704,1
222,C,-29.09,-58.06,0.20,0.39,0,0.00,100.00,Yes,592,0,1
222,B,-55.98,-111.74,0.12,0.24,0,0.00,100.00,Yes,794,820,3
222,A,-56.68,-113.14,0.13,0.26,0,0.00,100.00,Yes,835,820,2
223,C,-49.26,-98.32,0.14,0.28,0,0.00,100.00,Yes,793,0,3
223,B,-58.68,-117.13,0.12,0.24,0,0.00,100.00,Yes,802,795,2
223,A,-54.58,-108.95,0.13,0.25,0,0.00,100.00,Yes,795,795,1
224,C,-35.33,-70.52,0.17,0.34,0,0.00,100.00,Yes,654,0,1
224,B,-58.48,-116.73,0.12,0.25,0,0.00,100.00,Yes,839,789,3
224,A,-50.78,-101.36,0.13,0.27,0,0.00,100.00,Yes,493,789,2
225,C,-51.38,-102.56,0.10,0.20,0,0.00,100.00,Yes,814,0,3
225,B,-58.08,-115.93,0.12,0.24,0,0.00,100.00,Yes,806,824,2
225,A,-55.58,-110.95,0.13,0.25,0,0.00,100.00,Yes,842,824,1
226,C,-24.60,-49.10,0.18,0.37,0,0.00,100.00,Yes,547,0,1
226,B,-57.39,-114.54,0.11,0.22,0,0.00,100.00,Yes,384,868,3
226,A,-57.89,-115.55,0.12,0.24,0,0.00,100.00,Yes,869,868,2
227,C,-33.40,-66.68,0.18,0.36,0,0.00,100.00,Yes,635,0,1
227,B,-56.08,-111.94,0.12,0.24,0,0.00,100.00,Yes,805,766,3
227,A,-51.68,-103.16,0.13,0.26,0,0.00,100.00,Yes,710,766,2
228,C,-33.49,-66.85,0.19,0.39,0,0.00,100.00,Yes,636,0,1
228,B,-28.43,-56.75,0.13,0.26,0,0.00,100.00,Yes,405,226,2
228,A,-5.25,-10.48,0.10,0.20,0,0.00,100.00,Yes,127,226,3
229,C,-45.15,-90.13,0.15,0.30,0,0.00,100.00,Yes,752,0,1
229,B,-57.78,-115.33,0.12,0.24,0,0.00,100.00,Yes,821,789,3
229,A,-55.08,-109.95,0.13,0.26,0,0.00,100.00,Yes,832,789,2
230,C,-33.12,-66.11,0.16,0.31,0,0.00,100.00,Yes,632,0,3
230,B,-54.29,-108.36,0.11,0.22,0,0.00,100.00,Yes,487,794,2
230,A,-54.78,-109.35,0.12,0.24,0,0.00,100.00,Yes,825,794,1
231,C,-30.82,-61.51,0.16,0.32,0,0.00,100.00,Yes,609,0,1
231,B,-58.38,-116.53,0.08,0.17,0,0.00,100.00,Yes,301,731,3
231,A,-50.38,-100.55,0.09,0.19,0,0.00,100.00,Yes,73,731,2
232,C,-32.20,-64.27,0.18,0.37,0,0.00,100.00,Yes,623,0,1
232,B,-56.68,-113.14,0.12,0.24,0,0.00,100.00,Yes,839,808,3
232,A,-56.48,-112.74,0.13,0.26,0,0.00,100.00,Yes,844,808,2
233,C,-37.60,-75.05,0.19,0.37,0,0.00,100.00,Yes,677,0,1
233,B,-57.58,-114.93,0.13,0.26,0,0.00,100.00,Yes,839,792,3
233,A,-53.28,-106.35,0.14,0.28,0,0.00,100.00,Yes,785,792,2
234,C,-25.21,-50.32,0.17,0.34,0,0.00,100.00,Yes,553,0,1
234,B,-58.68,-117.12,0.13,0.25,0,0.00,100.00,Yes,833,769,3
234,A,-50.88,-101.56,0.14,0.27,0,0.00,100.00,Yes,348,769,2
235,C,-26.10,-52.10,0.17,0.35,0,0.00,100.00,Yes,562,0,1
235,B,-56.08,-111.94,0.12,0.25,0,0.00,100.00,Yes,768,792,3
235,A,-51.78,-103.36,0.13,0.26,0,0.00,100.00,Yes,747,792,2
236,C,-19.78,-39.49,0.25,0.50,0,0.00,100.00,Yes,499,0,1
236,B,-56.58,-112.93,0.13,0.26,0,0.00,100.00,Yes,770,795,3
236,A,-52.18,-104.15,0.14,0.27,0,0.00,100.00,Yes,551,795,2
237,C,-26.91,-53.72,0.17,0.33,0,0.00,100.00,Yes,570,0,3
237,B,-46.16,-92.13,0.12,0.25,0,0.00,100.00,Yes,673,488,2
237,A,-24.97,-49.84,0.12,0.24,0,0.00,100.00,Yes,144,488,1
238,C,-37.72,-75.28,0.16,0.32,0,0.00,100.00,Yes,678,0,3
238,B,5.94,11.87,0.29,0.57,0,0.00,100.00,Yes,211,40,1
238,A,-13.96,-27.85,0.15,0.30,0,0.00,100.00,Yes,401,40,2
239,C,-26.39,-52.68,0.19,0.38,0,0.00,100.00,Yes,565,0,1
239,B,-57.78,-115.34,0.12,0.23,0,0.00,100.00,Yes,657,850,3
239,A,-57.79,-115.34,0.12,0.25,0,0.00,100.00,Yes,860,850,2
240,C,-33.50,-66.86,0.18,0.37,0,0.00,100.00,Yes,636,0,1
240,B,-19.43,-38.77,0.14,0.28,0,0.00,100.00,Yes,286,212,2
240,A,-13.35,-26.65,0.11,0.22,0,0.00,100.00,Yes,227,212,3
241,C,-34.11,-68.09,0.16,0.32,0,0.00,100.00,Yes,642,0,1
241,B,-59.59,-118.93,0.10,0.19,0,0.00,100.00,Yes,894,746,3
241,A,-52.08,-103.96,0.10,0.21,0,0.00,100.00,Yes,718,746,2
242,C,-29.61,-59.10,0.17,0.35,0,0.00,100.00,Yes,597,0,1
242,B,-58.68,-117.13,0.12,0.24,0,0.00,100.00,Yes,843,765,3
242,A,-48.88,-97.57,0.13,0.26,0,0.00,100.00,Yes,450,765,2
243,C,-33.30,-66.46,0.19,0.38,0,0.00,100.00,Yes,634,0,1
243,B,-57.58,-114.93,0.13,0.25,0,0.00,100.00,Yes,767,812,3
243,A,-54.78,-109.35,0.13,0.27,0,0.00,100.00,Yes,807,812,2
244,C,-25.81,-51.51,0.17,0.33,0,0.00,100.00,Yes,559,0,3
244,B,-58.08,-115.93,0.12,0.24,0,0.00,100.00,Yes,859,810,2
244,A,-54.58,-108.95,0.13,0.26,0,0.00,100.00,Yes,821,810,1
245,C,-40.85,-81.54,0.15,0.31,0,0.00,100.00,Yes,709,0,1
245,B,-56.98,-113.73,0.13,0.25,0,0.00,100.00,Yes,723,795,3
245,A,-52.68,-105.15,0.13,0.27,0,0.00,100.00,Yes,779,795,2
246,C,-21.00,-41.91,0.20,0.39,0,0.00,100.00,Yes,511,0,1
246,B,-57.78,-115.33,0.12,0.25,0,0.00,100.00,Yes,782,795,3
246,A,-54.18,-108.15,0.13,0.26,0,0.00,100.00,Yes,815,795,2
247,C,-32.42,-64.71,0.16,0.31,0,0.00,100.00,Yes,625,0,1
247,B,-54.67,-109.12,0.09,0.17,0,0.00,100.00,Yes,793,801,3
247,A,-50.87,-101.54,0.09,0.19,0,0.00,100.00,Yes,8,801,2
248,C,-45.34,-90.50,0.16,0.31,0,0.00,100.00,Yes,754,0,3
248,B,-49.48,-98.77,0.12,0.24,0,0.00,100.00,Yes,0,795,2
248,A,-56.98,-113.74,0.13,0.25,0,0.00,100.00,Yes,861,795,1
249,C,-31.61,-63.09,0.17,0.34,0,0.00,100.00,Yes,617,0,1
249,B,-57.58,-114.93,0.12,0.25,0,0.00,100.00,Yes,826,723,3
249,A,-45.68,-91.18,0.13,0.27,0,0.00,100.00,Yes,451,723,1
250,C,-30.62,-61.12,0.15,0.30,0,0.00,100.00,Yes,607,0,3
250,B,-59.28,-118.33,0.12,0.24,0,0.00,100.00,Yes,865,800,2
250,A,-55.38,-110.55,0.13,0.26,0,0.00,100.00,Yes,817,800,1
