episode,agent,avg_reward,avg_reward_10s,avg_progress,avg_progress_10s,wrong_way_count,wrong_way_percentage,right_way_percentage,collision_occurred,collision_count,opponent_collision_count,most_frequent_rank
223,A,-0.79,-1.58,0.10,0.20,0,0.00,100.00,Yes,0,308,1
223,B,7.51,15.00,0.09,0.19,0,0.00,100.00,Yes,0,225,3
224,C,-31.94,-63.75,0.15,0.30,0,0.00,100.00,Yes,572,48,1
224,A,25.21,50.32,0.10,0.20,0,0.00,100.00,Yes,0,48,3
224,B,30.02,59.91,0.10,0.19,0,0.00,100.00,No,0,0,3
225,C,-33.84,-67.55,0.14,0.29,0,0.00,100.00,Yes,536,103,1
225,A,14.81,29.56,0.10,0.20,0,0.00,100.00,Yes,0,152,1
225,B,25.12,50.13,0.10,0.19,0,0.00,100.00,Yes,0,49,3
226,C,-34.15,-68.16,0.13,0.26,0,0.00,100.00,Yes,539,103,1
226,A,19.71,39.34,0.10,0.20,0,0.00,100.00,Yes,0,103,1
226,B,30.02,59.91,0.10,0.19,0,0.00,100.00,No,0,0,3
227,C,-34.93,-69.73,0.16,0.32,0,0.00,100.00,Yes,623,27,1
227,A,27.31,54.51,0.10,0.20,0,0.00,100.00,Yes,0,27,3
227,B,30.02,59.91,0.10,0.20,0,0.00,100.00,No,0,0,2
228,C,-30.04,-59.96,0.14,0.28,0,0.00,100.00,Yes,555,46,1
228,A,25.41,50.72,0.10,0.20,0,0.00,100.00,Yes,0,46,3
228,B,30.02,59.91,0.10,0.19,0,0.00,100.00,No,0,0,2
229,C,-21.25,-42.42,0.14,0.28,0,0.00,100.00,Yes,298,215,1
229,A,8.71,17.38,0.10,0.20,0,0.00,100.00,Yes,0,213,1
229,B,29.82,59.51,0.10,0.19,0,0.00,100.00,Yes,0,2,2
230,C,-52.68,-105.15,0.10,0.19,0,0.00,100.00,Yes,729,98,3
230,A,-7.79,-15.55,0.10,0.21,0,0.00,100.00,Yes,0,378,1
230,B,2.01,4.02,0.10,0.20,0,0.00,100.00,Yes,0,280,2
231,C,-32.64,-65.16,0.13,0.27,0,0.00,100.00,Yes,575,52,1
231,A,24.81,49.52,0.10,0.20,0,0.00,100.00,Yes,0,52,1
231,B,30.01,59.91,0.09,0.19,0,0.00,100.00,No,0,0,3
232,C,-45.37,-90.55,0.13,0.26,0,0.00,100.00,Yes,735,19,1
232,A,28.11,56.10,0.10,0.20,0,0.00,100.00,Yes,0,19,2
232,B,30.02,59.91,0.09,0.19,0,0.00,100.00,No,0,0,3
233,C,-29.64,-59.16,0.15,0.30,0,0.00,100.00,Yes,557,40,1
233,A,26.01,51.91,0.10,0.19,0,0.00,100.00,Yes,0,40,3
233,B,30.01,59.91,0.10,0.19,0,0.00,100.00,No,0,0,2
234,C,-42.84,-85.51,0.15,0.30,0,0.00,100.00,Yes,661,68,1
234,A,22.21,44.33,0.10,0.20,0,0.00,100.00,Yes,0,78,3
234,B,29.02,57.92,0.10,0.19,0,0.00,100.00,Yes,0,10,2
235,C,-36.24,-72.34,0.14,0.27,0,0.00,100.00,Yes,592,71,1
235,A,22.91,45.73,0.10,0.20,0,0.00,100.00,Yes,0,71,1
235,B,30.02,59.91,0.09,0.19,0,0.00,100.00,No,0,0,3
236,C,-40.25,-80.34,0.12,0.23,0,0.00,100.00,Yes,555,148,2
236,A,-5.09,-10.16,0.10,0.21,0,0.00,100.00,Yes,0,351,1
236,B,9.71,19.39,0.10,0.19,0,0.00,100.00,Yes,0,203,3
237,C,-61.59,-122.93,0.09,0.18,0,0.00,100.00,Yes,0,916,3
237,A,-61.59,-122.94,0.10,0.20,0,0.00,100.00,Yes,0,916,1
237,B,30.02,59.91,0.10,0.19,0,0.00,100.00,No,0,0,1
238,C,-34.84,-69.55,0.13,0.26,0,0.00,100.00,Yes,504,145,1
238,A,15.51,30.96,0.10,0.21,0,0.00,100.00,Yes,0,145,1
238,B,30.02,59.91,0.10,0.19,0,0.00,100.00,No,0,0,3
239,C,-62.89,-125.53,0.08,0.17,0,0.00,100.00,Yes,0,929,3
239,A,-62.89,-125.54,0.09,0.19,0,0.00,100.00,Yes,0,929,1
239,B,30.02,59.91,0.09,0.19,0,0.00,100.00,No,0,0,1
240,C,-53.29,-106.36,0.09,0.17,0,0.00,100.00,Yes,0,833,3
240,A,-53.29,-106.37,0.10,0.19,0,0.00,100.00,Yes,0,833,1
240,B,30.02,59.91,0.09,0.19,0,0.00,100.00,No,0,0,2
241,C,-29.74,-59.36,0.15,0.31,0,0.00,100.00,Yes,536,62,1
241,A,23.81,47.52,0.10,0.19,0,0.00,100.00,Yes,0,62,3
241,B,30.02,59.91,0.10,0.20,0,0.00,100.00,No,0,0,2
242,C,-32.54,-64.95,0.13,0.27,0,0.00,100.00,Yes,557,69,1
242,A,20.81,41.53,0.10,0.20,0,0.00,100.00,Yes,0,92,1
242,B,27.72,55.32,0.09,0.19,0,0.00,100.00,Yes,0,23,3
243,C,-30.24,-60.37,0.14,0.27,0,0.00,100.00,Yes,561,42,1
243,A,25.11,50.11,0.10,0.19,0,0.00,100.00,Yes,0,49,1
243,B,29.32,58.51,0.10,0.19,0,0.00,100.00,Yes,0,7,3
244,C,-31.14,-62.16,0.14,0.27,0,0.00,100.00,Yes,509,103,1
244,A,19.71,39.34,0.10,0.20,0,0.00,100.00,Yes,0,103,1
244,B,30.02,59.91,0.10,0.19,0,0.00,100.00,No,0,0,3
245,C,-34.25,-68.37,0.12,0.24,0,0.00,100.00,Yes,639,4,1
245,A,29.61,59.09,0.10,0.19,0,0.00,100.00,Yes,0,4,1
245,B,30.01,59.91,0.09,0.18,0,0.00,100.00,No,0,0,3
246,C,-34.35,-68.55,0.12,0.25,0,0.00,100.00,Yes,593,51,1
246,A,24.91,49.72,0.10,0.20,0,0.00,100.00,Yes,0,51,1
246,B,30.02,59.91,0.10,0.19,0,0.00,100.00,No,0,0,2
247,C,-59.69,-119.14,0.08,0.17,0,0.00,100.00,Yes,0,897,3
247,A,-59.69,-119.15,0.09,0.19,0,0.00,100.00,Yes,0,897,1
247,B,30.01,59.91,0.09,0.18,0,0.00,100.00,No,0,0,2
248,C,-26.24,-52.37,0.15,0.30,0,0.00,100.00,Yes,514,49,1
248,A,25.11,50.11,0.10,0.20,0,0.00,100.00,Yes,0,49,1
248,B,30.01,59.91,0.09,0.19,0,0.00,100.00,No,0,0,3
249,C,-37.44,-74.74,0.13,0.26,0,0.00,100.00,Yes,575,100,1
249,A,20.01,39.93,0.09,0.19,0,0.00,100.00,Yes,0,100,3
249,B,30.02,59.91,0.10,0.19,0,0.00,100.00,No,0,0,2
250,C,-34.74,-69.35,0.14,0.28,0,0.00,100.00,Yes,627,21,1
250,A,27.91,55.70,0.10,0.19,0,0.00,100.00,Yes,0,21,3
250,B,30.01,59.91,0.10,0.19,0,0.00,100.00,No,0,0,2
251,C,-27.44,-54.77,0.13,0.27,0,0.00,100.00,Yes,532,43,1
251,A,25.71,51.31,0.10,0.19,0,0.00,100.00,Yes,0,43,1
251,B,30.01,59.91,0.10,0.19,0,0.00,100.00,No,0,0,2
252,C,-39.14,-78.13,0.13,0.25,0,0.00,100.00,Yes,618,74,1
252,A,22.01,43.93,0.10,0.19,0,0.00,100.00,Yes,0,80,1
252,B,29.41,58.71,0.09,0.18,0,0.00,100.00,Yes,0,6,2
253,C,-31.25,-62.37,0.12,0.24,0,0.00,100.00,Yes,543,70,1
253,A,23.01,45.92,0.10,0.19,0,0.00,100.00,Yes,0,70,1
253,B,30.01,59.91,0.09,0.18,0,0.00,100.00,No,0,0,3
254,C,-31.14,-62.16,0.13,0.26,0,0.00,100.00,Yes,483,129,1
254,A,17.11,34.15,0.10,0.20,0,0.00,100.00,Yes,0,129,1
254,B,30.01,59.91,0.09,0.18,0,0.00,100.00,No,0,0,3
255,C,-37.14,-74.14,0.13,0.26,0,0.00,100.00,Yes,606,66,1
255,A,23.41,46.72,0.10,0.19,0,0.00,100.00,Yes,0,66,1
255,B,30.01,59.91,0.09,0.19,0,0.00,100.00,No,0,0,2
256,C,-37.85,-75.56,0.12,0.23,0,0.00,100.00,Yes,514,165,2
256,A,13.51,26.96,0.10,0.20,0,0.00,100.00,Yes,0,165,1
256,B,30.01,59.91,0.09,0.19,0,0.00,100.00,No,0,0,3
257,C,-30.23,-60.35,0.15,0.30,0,0.00,100.00,Yes,584,70,1
257,A,23.01,45.92,0.09,0.18,0,0.00,100.00,Yes,0,70,3
257,B,30.01,59.91,0.09,0.18,0,0.00,100.00,No,0,0,2
258,C,-40.64,-81.12,0.13,0.27,0,0.00,100.00,Yes,580,127,1
258,A,17.31,34.55,0.10,0.19,0,0.00,100.00,Yes,0,127,1
258,B,30.01,59.91,0.09,0.18,0,0.00,100.00,No,0,0,3
259,C,-35.96,-71.78,0.10,0.20,0,0.00,100.00,Yes,587,73,3
259,A,22.71,45.32,0.10,0.19,0,0.00,100.00,Yes,0,73,1
259,B,30.02,59.91,0.10,0.19,0,0.00,100.00,No,0,0,2
260,C,-39.24,-78.32,0.14,0.29,0,0.00,100.00,Yes,618,75,1
260,A,22.51,44.93,0.10,0.19,0,0.00,100.00,Yes,0,75,2
260,B,30.01,59.91,0.09,0.18,0,0.00,100.00,No,0,0,3
261,C,-35.15,-70.16,0.12,0.24,0,0.00,100.00,Yes,614,38,2
261,A,25.91,51.71,0.10,0.19,0,0.00,100.00,Yes,0,41,1
261,B,29.71,59.31,0.09,0.18,0,0.00,100.00,Yes,0,3,3
262,C,-39.75,-79.33,0.13,0.25,0,0.00,100.00,Yes,650,48,1
262,A,22.71,45.32,0.10,0.20,0,0.00,100.00,Yes,0,73,1
262,B,27.51,54.92,0.09,0.18,0,0.00,100.00,Yes,0,25,3
263,C,-37.35,-74.54,0.12,0.25,0,0.00,100.00,Yes,610,64,1
263,A,23.61,47.12,0.10,0.19,0,0.00,100.00,Yes,0,64,1
263,B,30.01,59.91,0.09,0.18,0,0.00,100.00,No,0,0,3
264,C,-37.24,-74.33,0.14,0.27,0,0.00,100.00,Yes,652,21,1
264,A,27.91,55.70,0.09,0.19,0,0.00,100.00,Yes,0,21,1
264,B,30.01,59.91,0.09,0.18,0,0.00,100.00,No,0,0,3
265,C,-24.72,-49.35,0.17,0.34,0,0.00,100.00,Yes,523,25,1
265,A,27.51,54.90,0.09,0.19,0,0.00,100.00,Yes,0,25,3
265,B,30.01,59.91,0.09,0.18,0,0.00,100.00,No,0,0,2
266,C,-33.74,-67.35,0.14,0.28,0,0.00,100.00,Yes,579,59,1
266,A,24.11,48.12,0.10,0.19,0,0.00,100.00,Yes,0,59,1
266,B,30.01,59.91,0.09,0.18,0,0.00,100.00,No,0,0,3
267,C,-41.16,-82.15,0.11,0.21,0,0.00,100.00,Yes,642,70,3
267,A,23.01,45.92,0.09,0.19,0,0.00,100.00,Yes,0,70,1
267,B,30.01,59.91,0.09,0.18,0,0.00,100.00,No,0,0,2
268,C,-26.04,-51.98,0.14,0.27,0,0.00,100.00,Yes,463,98,1
268,A,20.21,40.33,0.10,0.19,0,0.00,100.00,Yes,0,98,1
268,B,30.01,59.91,0.09,0.19,0,0.00,100.00,No,0,0,3
269,C,-25.14,-50.17,0.15,0.30,0,0.00,100.00,Yes,499,53,1
269,A,24.71,49.31,0.09,0.19,0,0.00,100.00,Yes,0,53,2
269,B,30.01,59.90,0.09,0.18,0,0.00,100.00,No,0,0,3
270,C,-60.99,-121.74,0.08,0.16,0,0.00,100.00,Yes,0,910,3
270,A,-60.99,-121.75,0.09,0.18,0,0.00,100.00,Yes,0,910,1
270,B,30.01,59.90,0.09,0.18,0,0.00,100.00,No,0,0,2
271,C,-21.74,-43.39,0.15,0.30,0,0.00,100.00,Yes,422,96,1
271,A,20.41,40.73,0.10,0.20,0,0.00,100.00,Yes,0,96,2
271,B,30.01,59.91,0.09,0.18,0,0.00,100.00,No,0,0,3
272,C,-60.09,-119.94,0.08,0.16,0,0.00,100.00,Yes,0,901,3
272,A,-60.10,-119.95,0.09,0.18,0,0.00,100.00,Yes,0,901,2
272,B,30.01,59.91,0.09,0.18,0,0.00,100.00,No,0,0,1
273,C,-62.09,-123.93,0.08,0.17,0,0.00,100.00,Yes,0,921,3
273,A,-62.09,-123.94,0.09,0.19,0,0.00,100.00,Yes,0,921,1
273,B,30.01,59.90,0.09,0.18,0,0.00,100.00,No,0,0,2
274,C,-39.45,-78.74,0.12,0.23,0,0.00,100.00,Yes,612,83,2
274,A,21.71,43.33,0.10,0.20,0,0.00,100.00,Yes,0,83,1
274,B,30.01,59.91,0.09,0.18,0,0.00,100.00,No,0,0,3
275,C,-32.85,-65.56,0.12,0.25,0,0.00,100.00,Yes,602,27,1
275,A,27.31,54.50,0.10,0.19,0,0.00,100.00,Yes,0,27,1
275,B,30.01,59.90,0.09,0.18,0,0.00,100.00,No,0,0,3
276,C,-38.64,-77.13,0.13,0.26,0,0.00,100.00,Yes,567,120,1
276,A,18.01,35.95,0.10,0.20,0,0.00,100.00,Yes,0,120,1
276,B,30.01,59.91,0.09,0.18,0,0.00,100.00,No,0,0,3
277,C,-42.15,-84.12,0.13,0.25,0,0.00,100.00,Yes,655,67,1
277,A,8.61,17.18,0.10,0.20,0,0.00,100.00,Yes,0,214,1
277,B,15.31,30.56,0.09,0.18,0,0.00,100.00,Yes,0,147,3
278,C,-41.26,-82.35,0.11,0.22,0,0.00,100.00,Yes,537,176,2
278,A,12.41,24.77,0.10,0.20,0,0.00,100.00,Yes,0,176,1
278,B,30.01,59.91,0.09,0.18,0,0.00,100.00,No,0,0,3
279,C,-61.89,-123.53,0.08,0.16,0,0.00,100.00,Yes,0,919,3
279,A,-61.89,-123.54,0.09,0.18,0,0.00,100.00,Yes,0,919,1
279,B,30.01,59.91,0.09,0.18,0,0.00,100.00,No,0,0,2
280,C,-60.79,-121.34,0.08,0.16,0,0.00,100.00,Yes,0,908,3
280,A,-60.80,-121.35,0.09,0.18,0,0.00,100.00,Yes,0,908,1
280,B,30.01,59.91,0.09,0.18,0,0.00,100.00,No,0,0,2
281,C,-60.49,-120.74,0.08,0.17,0,0.00,100.00,Yes,0,905,3
281,A,-60.49,-120.75,0.09,0.19,0,0.00,100.00,Yes,0,905,1
281,B,30.01,59.91,0.09,0.18,0,0.00,100.00,No,0,0,2
282,C,-32.65,-65.16,0.13,0.26,0,0.00,100.00,Yes,529,98,1
282,A,20.21,40.34,0.10,0.20,0,0.00,100.00,Yes,0,98,1
282,B,30.01,59.90,0.09,0.18,0,0.00,100.00,No,0,0,3
283,C,-31.24,-62.36,0.14,0.29,0,0.00,100.00,Yes,531,82,1
283,A,21.81,43.53,0.10,0.19,0,0.00,100.00,Yes,0,82,1
283,B,30.01,59.91,0.09,0.19,0,0.00,100.00,No,0,0,3
284,C,-58.49,-116.75,0.08,0.16,0,0.00,100.00,Yes,0,885,3
284,A,-58.50,-116.76,0.09,0.18,0,0.00,100.00,Yes,0,885,1
284,B,30.01,59.91,0.09,0.18,0,0.00,100.00,No,0,0,2
285,C,-55.88,-111.54,0.10,0.20,0,0.00,100.00,Yes,0,859,2
285,A,-56.09,-111.96,0.11,0.21,0,0.00,100.00,Yes,267,961,1
285,B,19.81,39.54,0.09,0.18,0,0.00,100.00,Yes,0,102,3
286,C,-40.95,-81.73,0.12,0.24,0,0.00,100.00,Yes,650,60,1
286,A,24.01,47.92,0.09,0.19,0,0.00,100.00,Yes,0,60,1
286,B,30.01,59.90,0.09,0.17,0,0.00,100.00,No,0,0,3
287,C,-63.09,-125.93,0.08,0.16,0,0.00,100.00,Yes,0,931,3
287,A,-63.09,-125.94,0.09,0.18,0,0.00,100.00,Yes,0,931,1
287,B,30.01,59.91,0.09,0.18,0,0.00,100.00,No,0,0,1
288,C,-56.39,-112.55,0.08,0.17,0,0.00,100.00,Yes,0,864,3
288,A,-56.39,-112.56,0.09,0.19,0,0.00,100.00,Yes,0,864,1
288,B,30.01,59.91,0.09,0.18,0,0.00,100.00,No,0,0,2
289,C,-38.64,-77.13,0.13,0.26,0,0.00,100.00,Yes,625,62,1
289,A,23.81,47.52,0.10,0.19,0,0.00,100.00,Yes,0,62,1
289,B,30.01,59.91,0.09,0.18,0,0.00,100.00,No,0,0,3
290,C,-60.39,-120.54,0.08,0.16,0,0.00,100.00,Yes,0,904,3
290,A,-60.39,-120.55,0.09,0.19,0,0.00,100.00,Yes,0,904,1
290,B,30.01,59.91,0.09,0.19,0,0.00,100.00,No,0,0,2
291,C,-29.75,-59.38,0.13,0.25,0,0.00,100.00,Yes,563,35,1
291,A,26.51,52.91,0.10,0.19,0,0.00,100.00,Yes,0,35,1
291,B,30.01,59.91,0.09,0.18,0,0.00,100.00,No,0,0,3
292,C,-35.54,-70.94,0.13,0.27,0,0.00,100.00,Yes,592,106,1
292,A,19.41,38.73,0.09,0.19,0,0.00,100.00,Yes,0,106,1
292,B,30.01,59.90,0.09,0.17,0,0.00,100.00,No,0,0,3
293,C,-37.85,-75.54,0.12,0.25,0,0.00,100.00,Yes,575,104,2
293,A,19.61,39.14,0.10,0.20,0,0.00,100.00,Yes,0,104,1
293,B,30.01,59.90,0.09,0.18,0,0.00,100.00,No,0,0,3
294,C,-61.59,-122.93,0.08,0.17,0,0.00,100.00,Yes,0,916,3
294,A,-61.59,-122.94,0.09,0.19,0,0.00,100.00,Yes,0,916,1
294,B,30.01,59.90,0.09,0.18,0,0.00,100.00,No,0,0,2
295,C,-21.64,-43.19,0.15,0.30,0,0.00,100.00,Yes,466,51,1
295,A,24.91,49.71,0.10,0.19,0,0.00,100.00,Yes,0,51,2
295,B,30.01,59.90,0.09,0.17,0,0.00,100.00,No,0,0,3
296,C,-36.54,-72.94,0.13,0.26,0,0.00,100.00,Yes,613,69,1
296,A,23.11,46.12,0.09,0.19,0,0.00,100.00,Yes,0,69,1
296,B,30.01,59.91,0.09,0.18,0,0.00,100.00,No,0,0,2
297,C,-35.54,-70.94,0.13,0.27,0,0.00,100.00,Yes,577,79,1
297,A,22.11,44.12,0.09,0.19,0,0.00,100.00,Yes,0,79,1
297,B,30.01,59.91,0.09,0.18,0,0.00,100.00,No,0,0,3
298,C,-22.64,-45.19,0.15,0.30,0,0.00,100.00,Yes,514,13,1
298,A,28.70,57.29,0.09,0.18,0,0.00,100.00,Yes,0,13,2
298,B,30.01,59.91,0.09,0.18,0,0.00,100.00,No,0,0,3
299,C,-62.29,-124.33,0.08,0.17,0,0.00,100.00,Yes,0,923,3
299,A,-62.29,-124.34,0.09,0.19,0,0.00,100.00,Yes,0,923,1
299,B,30.01,59.90,0.09,0.18,0,0.00,100.00,No,0,0,2
300,C,-59.49,-118.74,0.08,0.16,0,0.00,100.00,Yes,0,895,3
300,A,-59.49,-118.75,0.09,0.18,0,0.00,100.00,Yes,0,895,1
300,B,30.01,59.90,0.09,0.18,0,0.00,100.00,No,0,0,2
301,C,-33.75,-67.36,0.12,0.25,0,0.00,100.00,Yes,543,95,1
301,A,20.51,40.93,0.10,0.19,0,0.00,100.00,Yes,0,95,1
301,B,30.01,59.90,0.09,0.18,0,0.00,100.00,No,0,0,3
302,C,-38.64,-77.13,0.14,0.29,0,0.00,100.00,Yes,625,62,1
302,A,23.81,47.52,0.10,0.19,0,0.00,100.00,Yes,0,62,2
302,B,30.01,59.91,0.09,0.18,0,0.00,100.00,No,0,0,3
303,C,-34.44,-68.74,0.16,0.31,0,0.00,100.00,Yes,592,53,1
303,A,24.70,49.31,0.09,0.19,0,0.00,100.00,Yes,0,53,2
303,B,30.01,59.90,0.08,0.17,0,0.00,100.00,No,0,0,3
304,C,-61.99,-123.73,0.08,0.16,0,0.00,100.00,Yes,0,920,3
304,A,-61.99,-123.74,0.09,0.18,0,0.00,100.00,Yes,0,920,1
304,B,30.01,59.90,0.09,0.18,0,0.00,100.00,No,0,0,1
305,C,-58.89,-117.55,0.08,0.16,0,0.00,100.00,Yes,0,889,3
305,A,-58.89,-117.55,0.09,0.18,0,0.00,100.00,Yes,0,889,1
305,B,30.01,59.90,0.08,0.17,0,0.00,100.00,No,0,0,2
306,C,-29.54,-58.96,0.15,0.30,0,0.00,100.00,Yes,555,41,1
306,A,25.91,51.71,0.09,0.19,0,0.00,100.00,Yes,0,41,2
306,B,30.01,59.90,0.09,0.18,0,0.00,100.00,No,0,0,3
307,C,-61.69,-123.14,0.08,0.16,0,0.00,100.00,Yes,0,917,3
307,A,-61.70,-123.14,0.09,0.18,0,0.00,100.00,Yes,0,917,1
307,B,30.01,59.90,0.09,0.18,0,0.00,100.00,No,0,0,2
308,C,-41.15,-82.14,0.12,0.23,0,0.00,100.00,Yes,578,134,1
308,A,16.61,33.15,0.10,0.19,0,0.00,100.00,Yes,0,134,1
308,B,30.01,59.90,0.09,0.18,0,0.00,100.00,No,0,0,3
309,C,-35.64,-71.15,0.14,0.27,0,0.00,100.00,Yes,589,68,1
309,A,23.21,46.32,0.10,0.19,0,0.00,100.00,Yes,0,68,2
309,B,30.01,59.90,0.09,0.17,0,0.00,100.00,No,0,0,3
310,C,-62.59,-124.93,0.08,0.16,0,0.00,100.00,Yes,0,926,3
310,A,-62.60,-124.94,0.09,0.18,0,0.00,100.00,Yes,0,926,1
310,B,30.01,59.90,0.09,0.18,0,0.00,100.00,No,0,0,2
311,C,-29.34,-58.56,0.15,0.30,0,0.00,100.00,Yes,539,55,1
311,A,24.51,48.91,0.09,0.19,0,0.00,100.00,Yes,0,55,2
311,B,30.01,59.90,0.09,0.18,0,0.00,100.00,No,0,0,3
312,C,-37.94,-75.73,0.14,0.28,0,0.00,100.00,Yes,655,45,1
312,A,25.50,50.91,0.09,0.18,0,0.00,100.00,Yes,0,45,3
312,B,30.01,59.91,0.09,0.18,0,0.00,100.00,No,0,0,2
313,C,-29.04,-57.96,0.15,0.30,0,0.00,100.00,Yes,576,15,1
313,A,28.51,56.90,0.09,0.19,0,0.00,100.00,Yes,0,15,2
313,B,30.01,59.90,0.09,0.18,0,0.00,100.00,No,0,0,3
314,C,-48.36,-96.53,0.10,0.20,0,0.00,100.00,Yes,779,14,3
314,A,28.61,57.10,0.09,0.19,0,0.00,100.00,Yes,0,14,1
314,B,30.01,59.90,0.09,0.18,0,0.00,100.00,No,0,0,2
315,C,-36.94,-73.74,0.13,0.25,0,0.00,100.00,Yes,659,65,1
315,A,23.50,46.91,0.09,0.18,0,0.00,100.00,Yes,0,65,1
315,B,30.01,59.90,0.09,0.18,0,0.00,100.00,No,0,0,3
316,C,-62.49,-124.73,0.08,0.16,0,0.00,100.00,Yes,0,925,3
316,A,-62.50,-124.74,0.09,0.18,0,0.00,100.00,Yes,0,925,1
316,B,30.01,59.90,0.09,0.18,0,0.00,100.00,No,0,0,2
317,C,-36.64,-73.14,0.13,0.27,0,0.00,100.00,Yes,591,119,1
317,A,18.11,36.14,0.09,0.18,0,0.00,100.00,Yes,0,119,1
317,B,30.01,59.90,0.09,0.17,0,0.00,100.00,No,0,0,3
318,C,-60.99,-121.74,0.08,0.16,0,0.00,100.00,Yes,0,910,3
318,A,-61.00,-121.75,0.09,0.18,0,0.00,100.00,Yes,0,910,1
318,B,30.01,59.90,0.08,0.17,0,0.00,100.00,No,0,0,2
319,C,-33.63,-67.13,0.16,0.31,0,0.00,100.00,Yes,610,44,1
319,A,25.61,51.11,0.09,0.19,0,0.00,100.00,Yes,0,44,2
319,B,30.01,59.90,0.09,0.18,0,0.00,100.00,No,0,0,3
320,C,-32.94,-65.76,0.13,0.25,0,0.00,100.00,Yes,543,87,1
320,A,21.31,42.53,0.10,0.19,0,0.00,100.00,Yes,0,87,1
320,B,30.01,59.90,0.09,0.18,0,0.00,100.00,No,0,0,3
321,C,-34.54,-68.95,0.14,0.28,0,0.00,100.00,Yes,585,61,1
321,A,23.91,47.72,0.09,0.19,0,0.00,100.00,Yes,0,61,2
321,B,30.01,59.90,0.09,0.17,0,0.00,100.00,No,0,0,3
322,C,-45.46,-90.75,0.10,0.20,0,0.00,100.00,Yes,630,125,2
322,A,17.51,34.95,0.10,0.20,0,0.00,100.00,Yes,0,125,1
322,B,30.01,59.90,0.09,0.17,0,0.00,100.00,No,0,0,3
323,C,-36.24,-72.34,0.13,0.26,0,0.00,100.00,Yes,606,57,1
323,A,24.31,48.52,0.10,0.19,0,0.00,100.00,Yes,0,57,1
323,B,30.01,59.90,0.09,0.18,0,0.00,100.00,No,0,0,3
324,C,-62.39,-124.53,0.08,0.16,0,0.00,100.00,Yes,0,924,3
324,A,-62.39,-124.54,0.09,0.18,0,0.00,100.00,Yes,0,924,1
324,B,30.01,59.91,0.09,0.18,0,0.00,100.00,No,0,0,2
325,C,-60.39,-120.54,0.08,0.16,0,0.00,100.00,Yes,0,904,3
325,A,-60.39,-120.55,0.09,0.18,0,0.00,100.00,Yes,0,904,1
325,B,30.01,59.90,0.09,0.18,0,0.00,100.00,No,0,0,2
326,C,-29.34,-58.56,0.14,0.28,0,0.00,100.00,Yes,538,56,1
326,A,24.41,48.71,0.10,0.19,0,0.00,100.00,Yes,0,56,1
326,B,30.01,59.90,0.09,0.18,0,0.00,100.00,No,0,0,3
327,C,-38.94,-77.73,0.13,0.27,0,0.00,100.00,Yes,391,299,1
327,A,0.11,0.22,0.10,0.20,0,0.00,100.00,Yes,0,299,2
327,B,30.01,59.90,0.08,0.17,0,0.00,100.00,No,0,0,3
328,C,-38.65,-77.14,0.12,0.25,0,0.00,100.00,Yes,568,119,1
328,A,18.11,36.14,0.09,0.19,0,0.00,100.00,Yes,0,119,1
328,B,30.01,59.90,0.09,0.18,0,0.00,100.00,No,0,0,3
329,C,-36.94,-73.74,0.13,0.26,0,0.00,100.00,Yes,580,90,1
329,A,21.01,41.93,0.09,0.19,0,0.00,100.00,Yes,0,90,2
329,B,30.01,59.90,0.09,0.17,0,0.00,100.00,No,0,0,3
330,C,-39.54,-78.93,0.13,0.26,0,0.00,100.00,Yes,638,58,1
330,A,24.20,48.31,0.09,0.18,0,0.00,100.00,Yes,0,58,2
330,B,30.01,59.90,0.09,0.17,0,0.00,100.00,No,0,0,3
331,C,-39.44,-78.73,0.13,0.26,0,0.00,100.00,Yes,669,63,1
331,A,23.70,47.31,0.09,0.18,0,0.00,100.00,Yes,0,63,1
331,B,30.01,59.91,0.09,0.18,0,0.00,100.00,No,0,0,3
332,C,-60.89,-121.54,0.08,0.16,0,0.00,100.00,Yes,0,909,3
332,A,-60.89,-121.55,0.09,0.18,0,0.00,100.00,Yes,0,909,1
332,B,30.01,59.90,0.09,0.18,0,0.00,100.00,No,0,0,2
333,C,-31.54,-62.96,0.14,0.29,0,0.00,100.00,Yes,543,96,1
333,A,20.41,40.73,0.09,0.19,0,0.00,100.00,Yes,0,96,2
333,B,30.01,59.90,0.09,0.18,0,0.00,100.00,No,0,0,3
334,C,-30.15,-60.18,0.12,0.24,0,0.00,100.00,Yes,578,159,1
334,A,14.10,28.15,0.09,0.18,0,0.00,100.00,Yes,0,159,1
334,B,30.01,59.90,0.09,0.17,0,0.00,100.00,No,0,0,3
335,C,-61.79,-123.34,0.08,0.16,0,0.00,100.00,Yes,0,918,3
335,A,-61.80,-123.35,0.09,0.18,0,0.00,100.00,Yes,0,918,1
335,B,30.01,59.90,0.09,0.17,0,0.00,100.00,No,0,0,2
336,C,-41.34,-82.52,0.12,0.25,0,0.00,100.00,Yes,565,184,1
336,A,11.61,23.17,0.10,0.19,0,0.00,100.00,Yes,0,184,1
336,B,30.01,59.90,0.09,0.18,0,0.00,100.00,No,0,0,3
337,C,-29.84,-59.55,0.15,0.31,0,0.00,100.00,Yes,570,29,1
337,A,27.11,54.10,0.09,0.19,0,0.00,100.00,Yes,0,29,2
337,B,30.01,59.90,0.09,0.18,0,0.00,100.00,No,0,0,3
338,C,-61.39,-122.54,0.08,0.16,0,0.00,100.00,Yes,0,914,3
