episode,agent,avg_reward,avg_reward_10s,avg_progress,avg_progress_10s,wrong_way_count,wrong_way_percentage,right_way_percentage,collision_occurred,collision_count,opponent_collision_count,most_frequent_rank
222,C,-43.95,-87.72,0.16,0.31,0,0.00,100.00,Yes,740,0,1
222,B,-58.48,-116.73,0.12,0.24,0,0.00,100.00,Yes,712,805,3
222,A,-51.78,-103.36,0.13,0.26,0,0.00,100.00,Yes,694,805,2
223,C,-33.83,-67.52,0.15,0.30,0,0.00,100.00,Yes,639,0,3
223,B,-58.78,-117.33,0.13,0.25,0,0.00,100.00,Yes,742,797,2
223,A,-52.08,-103.96,0.13,0.27,0,0.00,100.00,Yes,729,797,1
224,C,-32.53,-64.92,0.15,0.29,0,0.00,100.00,Yes,626,0,3
224,B,-57.88,-115.53,0.12,0.24,0,0.00,100.00,Yes,711,788,2
224,A,-53.98,-107.75,0.13,0.26,0,0.00,100.00,Yes,777,788,1
225,C,-36.71,-73.28,0.16,0.33,0,0.00,100.00,Yes,668,0,3
225,B,-56.88,-113.53,0.12,0.24,0,0.00,100.00,Yes,857,769,2
225,A,-53.18,-106.15,0.13,0.26,0,0.00,100.00,Yes,820,769,1
226,C,-57.87,-115.51,0.12,0.24,0,0.00,100.00,Yes,671,631,2
226,B,-38.13,-76.11,0.20,0.39,0,0.00,100.00,Yes,657,62,1
226,A,-40.17,-80.17,0.13,0.25,0,0.00,100.00,Yes,9,693,3
227,C,-48.47,-96.74,0.10,0.21,0,0.00,100.00,Yes,785,0,3
227,B,-50.86,-101.51,0.18,0.36,0,0.00,100.00,Yes,763,619,2
227,A,-33.66,-67.18,0.19,0.37,0,0.00,100.00,Yes,48,619,1
228,C,-42.65,-85.13,0.16,0.32,0,0.00,100.00,Yes,727,0,1
228,B,-58.78,-117.33,0.12,0.24,0,0.00,100.00,Yes,749,846,3
228,A,-58.88,-117.53,0.13,0.25,0,0.00,100.00,Yes,830,846,2
229,C,-26.45,-52.79,0.16,0.31,0,0.00,100.00,Yes,561,7,2
229,B,-2.68,-5.35,0.24,0.47,0,0.00,100.00,Yes,312,22,1
229,A,-0.04,-0.08,0.11,0.21,0,0.00,100.00,Yes,272,29,3
230,C,-39.94,-79.72,0.13,0.26,0,0.00,100.00,Yes,700,0,3
230,B,-56.58,-112.93,0.13,0.26,0,0.00,100.00,Yes,782,803,2
230,A,-55.88,-111.54,0.14,0.27,0,0.00,100.00,Yes,809,803,1
231,C,-32.71,-65.28,0.18,0.36,0,0.00,100.00,Yes,628,0,1
231,B,-56.18,-112.14,0.12,0.24,0,0.00,100.00,Yes,0,862,3
231,A,-57.08,-113.94,0.13,0.26,0,0.00,100.00,Yes,849,862,2
232,C,-26.39,-52.68,0.23,0.47,0,0.00,100.00,Yes,565,0,1
232,B,-57.28,-114.33,0.13,0.25,0,0.00,100.00,Yes,758,789,3
232,A,-51.18,-102.15,0.14,0.27,0,0.00,100.00,Yes,569,789,2
233,C,-32.72,-65.30,0.16,0.32,0,0.00,100.00,Yes,628,0,1
233,B,-55.87,-111.52,0.09,0.18,0,0.00,100.00,Yes,768,707,3
233,A,-49.57,-98.94,0.10,0.20,0,0.00,100.00,Yes,89,707,2
234,C,-25.61,-51.11,0.17,0.34,0,0.00,100.00,Yes,557,0,1
234,B,-52.08,-103.96,0.11,0.23,0,0.00,100.00,Yes,684,693,3
234,A,-48.28,-96.38,0.12,0.25,0,0.00,100.00,Yes,632,693,2
235,C,-34.44,-68.75,0.16,0.32,0,0.00,100.00,Yes,645,0,1
235,B,-59.88,-119.52,0.12,0.24,0,0.00,100.00,Yes,866,791,3
235,A,-53.18,-106.15,0.13,0.26,0,0.00,100.00,Yes,782,791,2
236,C,-28.10,-56.08,0.18,0.36,0,0.00,100.00,Yes,582,0,1
236,B,-57.58,-114.94,0.12,0.23,0,0.00,100.00,Yes,766,754,3
236,A,-50.88,-101.57,0.12,0.25,0,0.00,100.00,Yes,797,754,2
237,C,-45.74,-91.30,0.12,0.25,0,0.00,100.00,Yes,758,0,3
237,B,-60.28,-120.32,0.13,0.25,0,0.00,100.00,Yes,745,822,2
237,A,-54.28,-108.35,0.13,0.27,0,0.00,100.00,Yes,797,822,1
238,C,-33.41,-66.70,0.16,0.32,0,0.00,100.00,Yes,635,0,3
238,B,-58.38,-116.53,0.12,0.25,0,0.00,100.00,Yes,864,798,2
238,A,-54.28,-108.35,0.13,0.26,0,0.00,100.00,Yes,810,798,1
239,C,-46.57,-92.94,0.13,0.26,0,0.00,100.00,Yes,766,0,1
239,B,-58.39,-116.54,0.11,0.22,0,0.00,100.00,Yes,780,774,3
239,A,-54.09,-107.96,0.12,0.24,0,0.00,100.00,Yes,834,774,1
240,C,-12.49,-24.93,0.19,0.39,0,0.00,100.00,Yes,426,0,1
240,B,-54.78,-109.35,0.12,0.24,0,0.00,100.00,Yes,792,758,3
240,A,-51.78,-103.36,0.13,0.25,0,0.00,100.00,Yes,733,758,2
241,C,-15.81,-31.55,0.17,0.35,0,0.00,100.00,Yes,459,0,1
241,B,-60.48,-120.72,0.12,0.25,0,0.00,100.00,Yes,879,796,3
241,A,-53.18,-106.15,0.13,0.26,0,0.00,100.00,Yes,803,796,2
242,C,-32.60,-65.07,0.18,0.37,0,0.00,100.00,Yes,627,0,1
242,B,-56.68,-113.14,0.12,0.23,0,0.00,100.00,Yes,787,801,3
242,A,-57.38,-114.54,0.13,0.25,0,0.00,100.00,Yes,848,801,2
243,C,-55.18,-110.15,0.10,0.20,0,0.00,100.00,Yes,852,0,3
243,B,-61.18,-122.12,0.12,0.24,0,0.00,100.00,Yes,839,794,2
243,A,-54.18,-108.15,0.13,0.26,0,0.00,100.00,Yes,811,794,1
244,C,-24.00,-47.91,0.18,0.36,0,0.00,100.00,Yes,514,36,2
244,B,-16.40,-32.73,0.21,0.42,0,0.00,100.00,Yes,413,65,1
244,A,-32.67,-65.21,0.12,0.25,0,0.00,100.00,Yes,526,101,3
245,C,-39.85,-79.54,0.12,0.23,0,0.00,100.00,Yes,699,0,3
245,B,-59.49,-118.73,0.11,0.22,0,0.00,100.00,Yes,719,749,2
245,A,-50.49,-100.77,0.12,0.24,0,0.00,100.00,Yes,793,749,1
246,C,-41.25,-82.34,0.15,0.29,0,0.00,100.00,Yes,713,0,1
246,B,-58.48,-116.73,0.12,0.23,0,0.00,100.00,Yes,815,749,3
246,A,-54.59,-108.95,0.12,0.25,0,0.00,100.00,Yes,827,749,2
247,C,-25.52,-50.93,0.16,0.31,0,0.00,100.00,Yes,556,0,3
247,B,-59.38,-118.53,0.12,0.23,0,0.00,100.00,Yes,865,801,2
247,A,-54.08,-107.95,0.12,0.25,0,0.00,100.00,Yes,832,801,1
248,C,-32.10,-64.08,0.18,0.36,0,0.00,100.00,Yes,622,0,1
248,B,-58.48,-116.73,0.12,0.23,0,0.00,100.00,Yes,792,804,3
248,A,-54.69,-109.15,0.12,0.25,0,0.00,100.00,Yes,840,804,2
249,C,-31.39,-62.66,0.20,0.39,0,0.00,100.00,Yes,615,0,1
249,B,-54.98,-109.74,0.13,0.26,0,0.00,100.00,Yes,800,792,3
249,A,-50.78,-101.35,0.14,0.27,0,0.00,100.00,Yes,457,792,2
250,C,-23.59,-47.09,0.19,0.38,0,0.00,100.00,Yes,537,0,1
250,B,-52.08,-103.96,0.11,0.22,0,0.00,100.00,Yes,585,651,3
250,A,-46.98,-93.78,0.12,0.25,0,0.00,100.00,Yes,665,651,2
251,C,-39.54,-78.93,0.15,0.29,0,0.00,100.00,Yes,696,0,3
251,B,-56.58,-112.94,0.12,0.24,0,0.00,100.00,Yes,803,763,2
251,A,-51.58,-102.96,0.13,0.26,0,0.00,100.00,Yes,616,763,1
252,C,-36.34,-72.53,0.16,0.32,0,0.00,100.00,Yes,664,0,1
252,B,-58.88,-117.53,0.11,0.22,0,0.00,100.00,Yes,802,701,3
252,A,-47.89,-95.58,0.12,0.24,0,0.00,100.00,Yes,746,701,2
253,C,-36.33,-72.52,0.17,0.33,0,0.00,100.00,Yes,664,0,1
253,B,-58.28,-116.33,0.13,0.25,0,0.00,100.00,Yes,776,775,3
253,A,-55.38,-110.54,0.13,0.27,0,0.00,100.00,Yes,848,775,2
254,C,-38.64,-77.12,0.13,0.26,0,0.00,100.00,Yes,687,0,3
254,B,-44.27,-88.37,0.08,0.17,0,0.00,100.00,Yes,743,0,3
254,A,-53.79,-107.36,0.11,0.23,0,0.00,100.00,Yes,838,0,1
255,C,-24.49,-48.89,0.25,0.49,0,0.00,100.00,Yes,546,0,1
255,B,-58.58,-116.92,0.13,0.26,0,0.00,100.00,Yes,867,781,3
255,A,-53.18,-106.15,0.14,0.27,0,0.00,100.00,Yes,743,781,2
256,C,-27.19,-54.28,0.19,0.39,0,0.00,100.00,Yes,573,0,1
256,B,-59.08,-117.93,0.12,0.23,0,0.00,100.00,Yes,793,740,3
256,A,-51.28,-102.37,0.12,0.25,0,0.00,100.00,Yes,771,740,2
257,C,-28.63,-57.15,0.14,0.28,0,0.00,100.00,Yes,587,0,3
257,B,-55.08,-109.95,0.12,0.23,0,0.00,100.00,Yes,780,798,2
257,A,-54.28,-108.35,0.13,0.25,0,0.00,100.00,Yes,811,798,1
258,C,-36.91,-73.66,0.17,0.34,0,0.00,100.00,Yes,670,0,1
258,B,-59.08,-117.93,0.12,0.25,0,0.00,100.00,Yes,785,779,3
258,A,-52.68,-105.15,0.13,0.26,0,0.00,100.00,Yes,771,779,1
259,C,-42.14,-84.12,0.13,0.25,0,0.00,100.00,Yes,722,0,3
259,B,-58.08,-115.93,0.12,0.24,0,0.00,100.00,Yes,704,807,2
259,A,-57.48,-114.74,0.13,0.25,0,0.00,100.00,Yes,851,807,1
260,C,-46.25,-92.32,0.11,0.23,0,0.00,100.00,Yes,763,0,1
260,B,-56.06,-111.89,0.08,0.17,0,0.00,100.00,Yes,695,681,3
260,A,-49.66,-99.11,0.09,0.18,0,0.00,100.00,Yes,373,681,1
261,C,-27.60,-55.08,0.19,0.37,0,0.00,100.00,Yes,577,0,1
261,B,-58.28,-116.34,0.12,0.23,0,0.00,100.00,Yes,827,813,3
261,A,-55.98,-111.75,0.13,0.25,0,0.00,100.00,Yes,848,813,2
262,C,-32.73,-65.33,0.15,0.30,0,0.00,100.00,Yes,628,0,3
262,B,-59.58,-118.93,0.12,0.23,0,0.00,100.00,Yes,859,798,2
262,A,-55.28,-110.35,0.13,0.25,0,0.00,100.00,Yes,837,798,1
263,C,-33.12,-66.11,0.16,0.31,0,0.00,100.00,Yes,632,0,3
263,B,-58.08,-115.93,0.12,0.25,0,0.00,100.00,Yes,772,779,2
263,A,-51.68,-103.16,0.13,0.26,0,0.00,100.00,Yes,789,779,1
264,C,-25.72,-51.33,0.15,0.31,0,0.00,100.00,Yes,558,0,3
264,B,-59.98,-119.72,0.12,0.25,0,0.00,100.00,Yes,789,813,2
264,A,-54.08,-107.95,0.13,0.26,0,0.00,100.00,Yes,818,813,1
265,C,-19.40,-38.73,0.18,0.35,0,0.00,100.00,Yes,495,0,1
265,B,-58.68,-117.13,0.12,0.25,0,0.00,100.00,Yes,774,812,3
265,A,-54.88,-109.55,0.13,0.26,0,0.00,100.00,Yes,814,812,2
266,C,-55.58,-110.93,0.11,0.22,0,0.00,100.00,Yes,293,586,3
266,B,-35.85,-71.56,0.19,0.38,0,0.00,100.00,Yes,643,35,1
266,A,-38.37,-76.58,0.13,0.25,0,0.00,100.00,Yes,648,621,2
267,C,-57.68,-115.14,0.10,0.20,0,0.00,100.00,Yes,877,601,3
267,B,-10.19,-20.33,0.22,0.44,0,0.00,100.00,Yes,357,66,1
267,A,-37.68,-75.20,0.11,0.22,0,0.00,100.00,Yes,588,667,2
268,C,-47.85,-95.50,0.16,0.31,0,0.00,100.00,Yes,779,0,1
268,B,-56.18,-112.14,0.12,0.24,0,0.00,100.00,Yes,805,804,3
268,A,-56.48,-112.74,0.13,0.26,0,0.00,100.00,Yes,859,804,2
269,C,-33.02,-65.91,0.15,0.30,0,0.00,100.00,Yes,631,0,3
269,B,-57.68,-115.14,0.11,0.22,0,0.00,100.00,Yes,759,766,2
269,A,-51.19,-102.17,0.12,0.24,0,0.00,100.00,Yes,784,766,1
270,C,-35.72,-71.29,0.18,0.35,0,0.00,100.00,Yes,658,0,1
270,B,-55.88,-111.54,0.12,0.24,0,0.00,100.00,Yes,829,780,3
270,A,-54.58,-108.95,0.13,0.26,0,0.00,100.00,Yes,833,780,2
271,C,3.44,6.86,0.48,0.95,546,54.60,45.40,Yes,267,0,1
271,B,-60.68,-121.13,0.12,0.23,0,0.00,100.00,Yes,897,827,3
271,A,-56.19,-112.15,0.12,0.25,0,0.00,100.00,Yes,839,827,2
272,C,-17.49,-34.90,0.21,0.41,0,0.00,100.00,Yes,476,0,1
272,B,-56.99,-113.75,0.11,0.22,0,0.00,100.00,Yes,753,679,3
272,A,-49.18,-98.17,0.12,0.24,0,0.00,100.00,Yes,792,679,2
273,C,-24.01,-47.92,0.17,0.34,0,0.00,100.00,Yes,541,0,1
273,B,-56.58,-112.94,0.11,0.22,0,0.00,100.00,Yes,795,616,3
273,A,-45.28,-90.39,0.12,0.24,0,0.00,100.00,Yes,539,616,2
274,C,-25.81,-51.52,0.16,0.32,0,0.00,100.00,Yes,559,0,3
274,B,-59.18,-118.12,0.12,0.25,0,0.00,100.00,Yes,807,774,2
274,A,-52.28,-104.35,0.13,0.27,0,0.00,100.00,Yes,537,774,1
275,C,-11.70,-23.36,0.35,0.71,352,35.20,64.80,Yes,418,0,3
275,B,-56.28,-112.34,0.11,0.23,0,0.00,100.00,Yes,754,709,2
275,A,-53.18,-106.16,0.12,0.25,0,0.00,100.00,Yes,826,709,1
276,C,-27.30,-54.48,0.19,0.37,0,0.00,100.00,Yes,574,0,1
276,B,-59.58,-118.93,0.12,0.23,0,0.00,100.00,Yes,796,794,3
276,A,-53.69,-107.16,0.12,0.25,0,0.00,100.00,Yes,801,794,2
277,C,-35.11,-70.09,0.17,0.34,0,0.00,100.00,Yes,652,0,1
277,B,-55.58,-110.95,0.11,0.22,0,0.00,100.00,Yes,742,761,3
277,A,-49.89,-99.57,0.12,0.24,0,0.00,100.00,Yes,781,761,2
278,C,-35.22,-70.30,0.18,0.36,0,0.00,100.00,Yes,653,0,1
278,B,-58.78,-117.33,0.12,0.24,0,0.00,100.00,Yes,865,802,3
278,A,-53.58,-106.95,0.13,0.26,0,0.00,100.00,Yes,827,802,2
279,C,-36.21,-72.27,0.17,0.33,0,0.00,100.00,Yes,663,0,3
279,B,-58.88,-117.53,0.12,0.25,0,0.00,100.00,Yes,819,823,3
279,A,-56.78,-113.34,0.13,0.26,0,0.00,100.00,Yes,825,823,1
280,C,-37.12,-74.10,0.15,0.29,0,0.00,100.00,Yes,672,0,1
280,B,-56.77,-113.32,0.08,0.16,0,0.00,100.00,Yes,832,693,3
280,A,-50.07,-99.94,0.09,0.18,0,0.00,100.00,Yes,110,693,2
281,C,-42.04,-83.92,0.13,0.25,0,0.00,100.00,Yes,721,0,3
281,B,-58.58,-116.93,0.13,0.25,0,0.00,100.00,Yes,713,771,2
281,A,-53.68,-107.15,0.14,0.27,0,0.00,100.00,Yes,806,771,1
282,C,3.74,7.46,0.45,0.90,490,49.00,51.00,Yes,264,0,3
282,B,-60.48,-120.72,0.12,0.25,0,0.00,100.00,Yes,867,811,2
282,A,-55.18,-110.15,0.13,0.26,0,0.00,100.00,Yes,787,811,1
283,C,-56.87,-113.51,0.11,0.23,0,0.00,100.00,Yes,323,570,3
283,B,-30.42,-60.72,0.22,0.43,0,0.00,100.00,Yes,552,71,1
283,A,-37.76,-75.36,0.13,0.26,0,0.00,100.00,Yes,598,641,2
284,C,-17.49,-34.90,0.20,0.41,0,0.00,100.00,Yes,476,0,1
284,B,-59.98,-119.73,0.12,0.24,0,0.00,100.00,Yes,838,802,3
284,A,-54.38,-108.55,0.13,0.25,0,0.00,100.00,Yes,820,802,2
285,C,-28.81,-57.50,0.17,0.33,0,0.00,100.00,Yes,589,0,1
285,B,-59.68,-119.13,0.12,0.23,0,0.00,100.00,Yes,860,813,3
285,A,-55.78,-111.35,0.13,0.25,0,0.00,100.00,Yes,846,813,1
286,C,-33.62,-67.11,0.18,0.35,0,0.00,100.00,Yes,637,0,1
286,B,-57.68,-115.13,0.12,0.24,0,0.00,100.00,Yes,752,850,3
286,A,-58.28,-116.34,0.13,0.26,0,0.00,100.00,Yes,844,850,2
287,C,-36.22,-72.29,0.16,0.31,0,0.00,100.00,Yes,663,0,3
287,B,-57.38,-114.53,0.13,0.25,0,0.00,100.00,Yes,734,802,2
287,A,-55.78,-111.34,0.14,0.27,0,0.00,100.00,Yes,816,802,1
288,C,-37.13,-74.12,0.16,0.33,0,0.00,100.00,Yes,672,0,1
288,B,-56.98,-113.74,0.12,0.25,0,0.00,100.00,Yes,847,757,3
288,A,-53.18,-106.15,0.13,0.26,0,0.00,100.00,Yes,830,757,2
289,C,-23.90,-47.71,0.17,0.35,0,0.00,100.00,Yes,540,0,3
289,B,-57.08,-113.93,0.13,0.26,0,0.00,100.00,Yes,841,776,3
289,A,-51.98,-103.75,0.14,0.28,0,0.00,100.00,Yes,673,776,1
290,C,-29.01,-57.90,0.17,0.33,0,0.00,100.00,Yes,591,0,3
290,B,-59.58,-118.92,0.12,0.25,0,0.00,100.00,Yes,796,798,3
290,A,-57.88,-115.53,0.13,0.26,0,0.00,100.00,Yes,856,798,1
291,C,-35.60,-71.06,0.18,0.35,0,0.00,100.00,Yes,657,0,1
291,B,-56.08,-111.94,0.12,0.24,0,0.00,100.00,Yes,755,821,3
291,A,-55.88,-111.55,0.13,0.25,0,0.00,100.00,Yes,844,821,2
292,C,-40.85,-81.54,0.11,0.23,0,0.00,100.00,Yes,709,0,3
292,B,-57.78,-115.34,0.12,0.24,0,0.00,100.00,Yes,870,764,2
292,A,-52.18,-104.16,0.13,0.25,0,0.00,100.00,Yes,815,764,1
293,C,-29.50,-58.89,0.17,0.35,0,0.00,100.00,Yes,596,0,1
293,B,-40.97,-81.78,0.09,0.18,0,0.00,100.00,Yes,710,0,3
293,A,-54.89,-109.56,0.11,0.23,0,0.00,100.00,Yes,849,0,2
294,C,-43.41,-86.64,0.17,0.34,0,0.00,100.00,Yes,735,0,1
294,B,-57.38,-114.54,0.11,0.22,0,0.00,100.00,Yes,751,797,3
294,A,-55.69,-111.15,0.12,0.24,0,0.00,100.00,Yes,850,797,2
295,C,-38.31,-76.47,0.19,0.38,0,0.00,100.00,Yes,684,0,1
295,B,-59.18,-118.13,0.12,0.24,0,0.00,100.00,Yes,862,765,3
295,A,-52.98,-105.76,0.13,0.26,0,0.00,100.00,Yes,799,765,2
296,C,-17.10,-34.14,0.21,0.42,0,0.00,100.00,Yes,472,0,1
296,B,-58.08,-115.93,0.12,0.24,0,0.00,100.00,Yes,861,802,3
296,A,-55.48,-110.75,0.13,0.26,0,0.00,100.00,Yes,837,802,2
297,C,-25.29,-50.47,0.20,0.41,0,0.00,100.00,Yes,554,0,1
297,B,-58.78,-117.33,0.12,0.23,0,0.00,100.00,Yes,855,817,3
297,A,-55.48,-110.75,0.13,0.25,0,0.00,100.00,Yes,852,817,2
298,C,-23.81,-47.52,0.17,0.33,0,0.00,100.00,Yes,539,0,3
298,B,-60.48,-120.72,0.13,0.25,0,0.00,100.00,Yes,870,804,2
298,A,-54.08,-107.95,0.13,0.27,0,0.00,100.00,Yes,838,804,1
299,C,-25.03,-49.95,0.18,0.36,0,0.00,100.00,Yes,551,0,1
299,B,-58.08,-115.93,0.12,0.24,0,0.00,100.00,Yes,849,736,3
299,A,-50.38,-100.56,0.13,0.26,0,0.00,100.00,Yes,616,736,2
300,C,-55.18,-110.14,0.11,0.21,0,0.00,100.00,Yes,803,518,3
300,B,-13.50,-26.94,0.22,0.43,0,0.00,100.00,Yes,405,132,1
300,A,-36.77,-73.38,0.13,0.25,0,0.00,100.00,Yes,459,650,2
301,C,-26.83,-53.55,0.15,0.30,0,0.00,100.00,Yes,569,0,3
301,B,-57.38,-114.54,0.12,0.24,0,0.00,100.00,Yes,838,786,2
301,A,-55.08,-109.95,0.13,0.26,0,0.00,100.00,Yes,841,786,1
302,C,-28.90,-57.67,0.19,0.37,0,0.00,100.00,Yes,590,0,1
302,B,-59.98,-119.73,0.12,0.23,0,0.00,100.00,Yes,852,821,3
302,A,-56.48,-112.74,0.13,0.25,0,0.00,100.00,Yes,844,821,2
303,C,-34.92,-69.70,0.16,0.31,0,0.00,100.00,Yes,650,0,1
303,B,-30.64,-61.16,0.13,0.26,0,0.00,100.00,Yes,453,221,2
303,A,-7.55,-15.07,0.11,0.22,0,0.00,100.00,Yes,155,221,1
304,C,-27.42,-54.73,0.16,0.31,0,0.00,100.00,Yes,575,0,3
304,B,-60.78,-121.32,0.13,0.25,0,0.00,100.00,Yes,831,803,2
304,A,-54.18,-108.15,0.13,0.27,0,0.00,100.00,Yes,781,803,1
305,C,-37.20,-74.26,0.17,0.34,0,0.00,100.00,Yes,673,0,3
305,B,-59.08,-117.92,0.13,0.26,0,0.00,100.00,Yes,829,810,3
305,A,-53.48,-106.75,0.14,0.28,0,0.00,100.00,Yes,724,810,1
306,C,-27.60,-55.09,0.18,0.36,0,0.00,100.00,Yes,577,0,1
306,B,-61.18,-122.12,0.12,0.23,0,0.00,100.00,Yes,762,797,3
306,A,-55.79,-111.35,0.12,0.25,0,0.00,100.00,Yes,842,797,2
307,C,-30.41,-60.70,0.17,0.33,0,0.00,100.00,Yes,605,0,3
307,B,-57.58,-114.93,0.13,0.25,0,0.00,100.00,Yes,772,733,2
307,A,-52.18,-104.15,0.13,0.27,0,0.00,100.00,Yes,610,733,1
308,C,-32.89,-65.65,0.19,0.38,0,0.00,100.00,Yes,630,0,1
308,B,-56.68,-113.14,0.11,0.21,0,0.00,100.00,Yes,759,607,3
308,A,-42.88,-85.59,0.12,0.23,0,0.00,100.00,Yes,575,607,2
309,C,-23.40,-46.71,0.18,0.36,0,0.00,100.00,Yes,535,0,1
309,B,-55.68,-111.14,0.12,0.23,0,0.00,100.00,Yes,735,777,3
309,A,-53.48,-106.76,0.13,0.25,0,0.00,100.00,Yes,814,777,2
310,C,-43.95,-87.73,0.14,0.29,0,0.00,100.00,Yes,740,0,3
310,B,-58.28,-116.33,0.12,0.24,0,0.00,100.00,Yes,844,803,2
310,A,-56.78,-113.34,0.13,0.26,0,0.00,100.00,Yes,827,803,1
311,C,-31.99,-63.85,0.20,0.40,0,0.00,100.00,Yes,621,0,1
311,B,-59.38,-118.53,0.12,0.24,0,0.00,100.00,Yes,752,790,3
311,A,-53.58,-106.95,0.13,0.26,0,0.00,100.00,Yes,830,790,2
312,C,-58.88,-117.53,0.10,0.19,0,0.00,100.00,Yes,889,568,3
312,B,-47.55,-94.92,0.17,0.34,0,0.00,100.00,Yes,771,70,1
312,A,-34.58,-69.02,0.11,0.22,0,0.00,100.00,Yes,16,638,2
313,C,-28.10,-56.09,0.17,0.34,0,0.00,100.00,Yes,582,0,1
313,B,-58.18,-116.12,0.13,0.25,0,0.00,100.00,Yes,829,757,3
313,A,-49.98,-99.76,0.14,0.27,0,0.00,100.00,Yes,419,757,1
314,C,-24.11,-48.13,0.16,0.32,0,0.00,100.00,Yes,542,0,3
314,B,-56.78,-113.33,0.13,0.26,0,0.00,100.00,Yes,833,773,2
314,A,-50.38,-100.55,0.14,0.28,0,0.00,100.00,Yes,559,773,1
315,C,-54.48,-108.74,0.11,0.22,0,0.00,100.00,Yes,845,0,3
315,B,-59.18,-118.13,0.11,0.23,0,0.00,100.00,Yes,695,774,2
315,A,-53.09,-105.96,0.12,0.25,0,0.00,100.00,Yes,804,774,1
316,C,-35.82,-71.49,0.16,0.31,0,0.00,100.00,Yes,659,0,1
316,B,-30.36,-60.60,0.09,0.18,0,0.00,100.00,Yes,323,292,2
316,A,-10.81,-21.58,0.14,0.27,0,0.00,100.00,Yes,117,292,2
317,C,-38.83,-77.51,0.15,0.30,0,0.00,100.00,Yes,689,0,3
317,B,-59.08,-117.92,0.13,0.26,0,0.00,100.00,Yes,871,754,2
317,A,-50.88,-101.55,0.14,0.28,0,0.00,100.00,Yes,574,754,1
318,C,-34.24,-68.33,0.15,0.30,0,0.00,100.00,Yes,643,0,3
318,B,-59.08,-117.92,0.13,0.25,0,0.00,100.00,Yes,830,754,2
318,A,-51.98,-103.75,0.14,0.27,0,0.00,100.00,Yes,717,754,1
319,C,-52.16,-104.12,0.11,0.23,0,0.00,100.00,Yes,822,0,3
319,B,-60.68,-121.12,0.12,0.23,0,0.00,100.00,Yes,880,823,2
319,A,-56.78,-113.34,0.13,0.25,0,0.00,100.00,Yes,846,823,1
320,C,-26.50,-52.90,0.18,0.35,0,0.00,100.00,Yes,566,0,1
320,B,-55.87,-111.52,0.09,0.18,0,0.00,100.00,Yes,774,659,3
320,A,-52.27,-104.33,0.10,0.20,0,0.00,100.00,Yes,164,659,2
321,C,-22.20,-44.31,0.19,0.38,0,0.00,100.00,Yes,523,0,1
321,B,-60.88,-121.52,0.12,0.24,0,0.00,100.00,Yes,860,784,3
321,A,-53.38,-106.56,0.13,0.25,0,0.00,100.00,Yes,815,784,2
322,C,13.36,26.66,0.53,1.06,640,64.00,36.00,Yes,168,0,1
322,B,-59.28,-118.32,0.13,0.25,0,0.00,100.00,Yes,717,830,3
322,A,-56.88,-113.54,0.13,0.27,0,0.00,100.00,Yes,835,830,2
323,C,-30.94,-61.76,0.12,0.25,0,0.00,100.00,Yes,610,0,3
323,B,-60.18,-120.12,0.12,0.25,0,0.00,100.00,Yes,870,790,2
323,A,-56.28,-112.34,0.13,0.26,0,0.00,100.00,Yes,831,790,1
324,C,-54.68,-109.15,0.10,0.20,0,0.00,100.00,Yes,847,0,3
324,B,-57.08,-113.93,0.13,0.26,0,0.00,100.00,Yes,839,738,2
324,A,-50.18,-100.16,0.14,0.27,0,0.00,100.00,Yes,528,738,1
325,C,-25.10,-50.10,0.18,0.37,0,0.00,100.00,Yes,552,0,1
325,B,-55.78,-111.34,0.11,0.22,0,0.00,100.00,Yes,709,776,3
325,A,-54.49,-108.76,0.12,0.24,0,0.00,100.00,Yes,842,776,2
326,C,-35.72,-71.29,0.17,0.33,0,0.00,100.00,Yes,658,0,3
326,B,-58.98,-117.73,0.12,0.24,0,0.00,100.00,Yes,878,793,2
326,A,-53.98,-107.75,0.13,0.26,0,0.00,100.00,Yes,807,793,1
327,C,-30.99,-61.86,0.19,0.38,0,0.00,100.00,Yes,611,0,1
327,B,-57.28,-114.33,0.12,0.25,0,0.00,100.00,Yes,724,815,3
327,A,-57.18,-114.14,0.13,0.26,0,0.00,100.00,Yes,836,815,2
328,C,-26.99,-53.88,0.18,0.36,0,0.00,100.00,Yes,571,0,1
328,B,-56.98,-113.72,0.08,0.15,0,0.00,100.00,Yes,675,638,3
328,A,-49.77,-99.34,0.09,0.17,0,0.00,100.00,Yes,160,638,2
329,C,-41.15,-82.13,0.16,0.31,0,0.00,100.00,Yes,712,0,1
329,B,-59.98,-119.72,0.12,0.25,0,0.00,100.00,Yes,825,807,3
329,A,-54.28,-108.35,0.13,0.26,0,0.00,100.00,Yes,804,807,2
330,C,-33.12,-66.10,0.16,0.31,0,0.00,100.00,Yes,632,0,3
330,B,-61.28,-122.32,0.12,0.24,0,0.00,100.00,Yes,863,793,2
330,A,-55.48,-110.75,0.13,0.26,0,0.00,100.00,Yes,829,793,1
331,C,-26.89,-53.67,0.19,0.38,0,0.00,100.00,Yes,570,0,1
331,B,-37.77,-75.39,0.07,0.14,0,0.00,100.00,Yes,289,390,2
331,A,-30.55,-60.98,0.08,0.16,0,0.00,100.00,Yes,216,390,2
332,C,-26.50,-52.90,0.17,0.35,0,0.00,100.00,Yes,566,0,1
